Price,Brand,Model,Edition,Year,Condition,Transmission,Body,Fuel,Capacity,Mileage
"12,700,000",Honda,CRV,VTI LX AWD Turbo,2018,Used,Tiptronic,SUV / 4x4,Petrol,"1,500 cc","44,500 km"
"15,900,000",Toyota,Hilux,Rocco Cab|B5|,2020,Used,Automatic,Saloon,Diesel,"2,800 cc","11,250 km"
"5,475,000",Honda,Vezel,Z Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,490 cc","89,600 km"
"6,200,000",Toyota,Vitz,push start,2018,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","30,000 km"
"5,350,000",Toyota,Vitz,Safety Edition 2016,2016,Used,Automatic,Hatchback,Petrol,990 cc,"29,000 km"
"5,900,000",Toyota,Vitz,Safety,2017,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","16,995 km"
"3,000,000",Suzuki,Celerio,VXI,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","74,000 km"
"1,975,000",Nissan,March,WK11,2000,Used,Automatic,Hatchback,Petrol,"1,000 cc","122,000 km"
"5,750,000",Toyota,Vitz,Safety,2017,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","16,700 km"
"3,550,000",Suzuki,Hustler,suzuki Hustler,2017,Used,Automatic,Hatchback,Petrol,650 cc,"85,000 km"
"9,750,000",Toyota,Land Cruiser Prado,TZ Limited,2006,Used,Automatic,SUV / 4x4,Petrol,"3,400 cc","160,000 km"
"2,975,000",Toyota,Cami,Autogear,2000,Used,Automatic,SUV / 4x4,Petrol,"1,300 cc","181,000 km"
"4,050,000",Nissan,Other Model,D22,1998,Used,Manual,MPV,Diesel,"2,700 cc","223,000 km"
"4,000,000",Suzuki,Wagon R,Stingray,2018,Used,Automatic,Hatchback,Petrol,650 cc,"38,000 km"
"20,900,000",Audi,Q7,DRIVE ONE SELECT,2016,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","75,000 km"
"2,525,000",Mercedes Benz,C180,W202 Elegance,1994,Used,Automatic,Saloon,Petrol,"1,800 cc","223,000 km"
"7,550,000",Mitsubishi,Outlander,Sports Asx,2014,Used,Tiptronic,SUV / 4x4,Petrol,"2,000 cc","101,000 km"
"42,500,000",Toyota,Other Model,Land Cruiser  VX V8,2015,Used,Automatic,SUV / 4x4,Diesel,"4,250 cc","82,000 km"
"35,800,000",Land Rover,Discovery,HSE Dynamic,2019,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","3,000 km"
"2,185,000",Suzuki,Alto,2015,2015,Used,Manual,Hatchback,Petrol,800 cc,"47,200 km"
"8,950,000",Honda,Grace,EX,2018,New,Automatic,Saloon,Hybrid,"1,500 cc",6 km
"7,350,000",Kia,Sorento,2012,2012,Used,Tiptronic,SUV / 4x4,Diesel,"2,000 cc","112,000 km"
"8,250,000",Honda,Vezel,RS,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,490 cc","2,200 km"
"4,250,000",Honda,Fit Shuttle,GP2,2014,Used,Automatic,Station wagon,Petrol,"1,496 cc","170,000 km"
"1,895,000",Micro,Geely,MX7,2013,Used,Manual,Saloon,Petrol,"1,500 cc","118,000 km"
"3,050,000",Suzuki,Alto,800,2019,Used,Manual,Hatchback,Petrol,800 cc,"3,000 km"
"13,375,000",Kia,Sorento,Fully Loaded,2015,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","109,000 km"
"4,975,000",Toyota,Prius,S Touring,2012,Used,Automatic,Hatchback,Hybrid,"1,800 cc","180,000 km"
"7,590,000",Honda,Civic,2018,2018,Used,Automatic,Saloon,Petrol,"1,000 cc","31,000 km"
"6,150,000",Toyota,Vitz,Push Stara,2017,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","16,000 km"
"11,500,000",Mitsubishi,Xpander,Cross,2020,New,Automatic,SUV / 4x4,Petrol,"1,499 cc",0 km
"5,500,000",Toyota,Allion,NZT 260,2007,Used,Automatic,Saloon,Petrol,"1,499 cc","107,700 km"
"5,950,000",Toyota,Vitz,Push Stara,2017,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","11,000 km"
"4,300,000",Suzuki,Jimny,Jimny,2015,Used,Automatic,MPV,Petrol,660 cc,"25,000 km"
"4,100,000",Daihatsu,Mira,DBA-LA300S,2017,Reconditioned,Automatic,Hatchback,Petrol,650 cc,"38,000 km"
"4,790,000",Toyota,Tank,Gs Safety,2016,Used,Automatic,MPV,Petrol,"1,000 cc","42,000 km"
"6,995,000",Toyota,Axio,WXB,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","75,000 km"
"3,975,000",Honda,S660,Manual- 6 Gear Sport,2016,Used,Manual,Coup̩/Sports,Petrol,650 cc,"10,000 km"
"8,250,000",Mitsubishi,Montero,Montero Sport,2011,Used,Tiptronic,SUV / 4x4,Diesel,"2,500 cc","101,000 km"
"22,500,000",Toyota,Land Cruiser Prado,Six Forward,2015,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","41,000 km"
"475,000",Nissan,Sunny,B310,1982,Used,Manual,Saloon,Petrol,"1,200 cc","100,000 km"
"300,000",Mitsubishi,Lancer,1976,1976,Used,Manual,Saloon,Petrol,"1,400 cc","10,000 km"
"3,995,000",Daihatsu,Mira,Es Grade Safety,2017,Reconditioned,Automatic,Hatchback,Petrol,650 cc,"28,000 km"
"11,200,000",Audi,A3,2018,2018,Used,Automatic,Saloon,Petrol,"1,000 cc","25,000 km"
"7,190,000",Toyota,Premio,G SUPERIOR MODEL,2013,Used,Automatic,Saloon,Petrol,"1,500 cc","94,000 km"
"1,085,000",Nissan,Dutsun,4 WD,1980,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","122,500 km"
"6,750,000",Mitsubishi,Montero,V75,2000,Used,Automatic,SUV / 4x4,Diesel,"2,835 cc","124,202 km"
"900,000",Mazda,MX-5,MR. LX,1993,Used,Manual,Hatchback,Petrol,"1,000 cc","200,000 km"
"12,950,000",Mercedes Benz,C180,AMG Premium,2015,Used,Automatic,Saloon,Petrol,"1,600 cc","60,000 km"
"5,450,000",Honda,Fit,GP5,2016,Used,Automatic,Hatchback,Hybrid,"1,500 cc","60,000 km"
"4,500,000",Toyota,Prius,G Grade,2011,Used,Automatic,Saloon,Hybrid,"1,800 cc","215,000 km"
"3,775,000",Daihatsu,Move,Turbo Custom,2016,Used,Automatic,Hatchback,Petrol,660 cc,"72,000 km"
"1,275,000",Toyota,Carina,Toyota Carina At 170,1992,Used,Manual,Saloon,Petrol,"1,500 cc","137,000 km"
"4,875,000",Toyota,Vitz,Edition 1,2016,Used,Tiptronic,Hatchback,Petrol,"1,000 cc","60,000 km"
"16,590,000",Honda,CRV,EX JAPAN MASTERPIECE,2018,New,Automatic,Station wagon,Petrol,"1,500 cc",0 km
"2,250,000",Maruti Suzuki,Zen,1000cc,2011,Used,Manual,Hatchback,Petrol,"1,000 cc","105,000 km"
"7,200,000",BMW,i3,Electric,2015,Used,Automatic,SUV / 4x4,Electric,"1,500 cc","34,000 km"
"5,850,000",Toyota,Tank,Custom GT Turbo,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","30,000 km"
"2,340,999",Nissan,Wingroad,Y11,2004,Used,Manual,Station wagon,Petrol,"1,499 cc","208,250 km"
"300,000",Morris,Other Model,Marina,1970,Used,Manual,Saloon,Diesel,"1,500 cc","100,000 km"
"1,750,000",Maruti Suzuki,Alto,Sport,2007,Used,Manual,Hatchback,Petrol,800 cc,"92,500 km"
"9,700,000",Toyota,Land Cruiser Prado,120,2008,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","110,000 km"
"470,000",Mitsubishi,Lancer,Box,1981,Used,Manual,Saloon,Petrol,"1,400 cc","200,000 km"
"5,825,000",Toyota,Vitz,Safety Edition 3 LED,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc","19,500 km"
"4,885,000",Micro,Rexton,5 Forward 270 XDI,2008,Used,Automatic,SUV / 4x4,Diesel,"2,700 cc","118,750 km"
"13,750,000",Mercedes Benz,C200,AMG,2015,Used,Tiptronic,Saloon,CNG,"2,000 cc","32,000 km"
"3,950,000",Toyota,IST,FL Grade,2006,Used,Automatic,Hatchback,Petrol,"1,500 cc","180,000 km"
"12,100,000",BMW,X1,Head Up Display,2016,Used,Automatic,Hatchback,Petrol,"1,500 cc","42,000 km"
"7,950,000",Nissan,X-Trail,Petrol Hybrid,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","40,000 km"
"2,950,000",Toyota,Carina,TI,1997,Used,Automatic,Saloon,Petrol,"1,500 cc","135,000 km"
"3,975,000",Toyota,Aqua,G grade,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc","88,450 km"
"6,100,000",Honda,Vezel,Z"" Orange package,2015,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","92,000 km"
"6,750,000",Toyota,Camry,hybrid luxsury,2010,Used,Tiptronic,Saloon,Hybrid,"2,000 cc","136,500 km"
"1,690,000",Hyundai,Accent,New Shape KE-2007,2004,Used,Manual,Saloon,Petrol,"1,341 cc","180,000 km"
"3,190,000",Subaru,WRX,GC8 Orignal,1994,Used,Manual,Saloon,Petrol,"2,000 cc","180,000 km"
"5,550,000",Toyota,Vitz,Toyota,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","45,000 km"
"625,000",Daihatsu,Charade,Charade,1987,Used,Manual,Hatchback,Diesel,990 cc,"50,000 km"
"5,750,000",Suzuki,Swift,RS Turbo,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","24,820 km"
"37,000,000",Land Rover,Discovery,HSE Dynamic Pack,2019,Reconditioned,Tiptronic,SUV / 4x4,Diesel,"2,000 cc","3,000 km"
"3,950,000",Suzuki,Wagon R FZ,Premium,2018,Used,Automatic,Hatchback,Petrol,658 cc,"18,400 km"
"1,950,000",Mitsubishi,L200,Acpower steering,1987,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","79,000 km"
"3,675,000",Honda,Fit,GP1,2012,Used,Automatic,Hatchback,Hybrid,"1,330 cc","111,000 km"
"590,000",Honda,Civic,Grand Civic,1989,Used,Manual,Saloon,Petrol,"1,500 cc","175,000 km"
"6,075,000",Toyota,Allion,260 G,2010,Used,Automatic,Saloon,Petrol,"1,490 cc","130,000 km"
"475,000",Nissan,Pulsar,Palser,1982,Used,Manual,Saloon,Petrol,"1,500 cc","95,000 km"
"27,000,000",Toyota,Crown,Majesta Highest spec,2015,Used,Automatic,Saloon,Petrol,"3,500 cc","2,500 km"
"9,000,000",Toyota,CHR,ST Turbo LED,2018,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,200 cc","15,000 km"
"5,850,000",Hyundai,Tucson,2012,2012,Used,Tiptronic,SUV / 4x4,Diesel,"2,000 cc","110,000 km"
"4,950,000",Honda,Fit,GP5 MUGEN,2014,Used,Automatic,Hatchback,Petrol,"1,500 cc","120,000 km"
"3,760,000",Toyota,Aqua,Toyota Aqua,2012,Used,Automatic,Hatchback,Petrol,"1,500 cc","119,130 km"
"5,175,000",Toyota,Axio,G Grade,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","112,000 km"
"5,850,000",Honda,Fit Shuttle,fit shuttle,2016,Used,Automatic,Station wagon,Hybrid,"1,500 cc","72,000 km"
"4,525,000",Honda,Fit,GP5 L Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","118,000 km"
"3,200,000",Toyota,Starlet,Glanza,1997,Used,Manual,Hatchback,Petrol,"1,330 cc","143,000 km"
"2,950,000",Mercedes Benz,C200,W202,1994,Used,Manual,Saloon,Petrol,"1,998 cc","175,000 km"
"5,700,000",Toyota,Prius,TOYOTA  PRIUS CAR,2013,Used,Automatic,Saloon,Petrol,"1,500 cc","73,500 km"
"795,000",Daihatsu,Charade,G100,1988,Used,Manual,Hatchback,Petrol,"1,000 cc","70,689 km"
"2,200,000",Mitsubishi,4DR,5,1972,Used,Manual,SUV / 4x4,Diesel,"2,200 cc","46,000 km"
"1,975,000",Nissan,Sunny,SB14,2001,Used,Automatic,Saloon,Diesel,"1,990 cc","163,000 km"
"3,450,000",Toyota,IST,IST 1500cc,2004,Used,Automatic,Hatchback,Petrol,"1,490 cc","168,244 km"
"8,675,000",Mitsubishi,Montero,Sport,2012,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc","120,000 km"
"4,950,000",Honda,Fit,GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","83,000 km"
"1,825,000",Nissan,Patrol,4WD Jeep,1980,Used,Manual,Convertible,Diesel,"3,250 cc","126,000 km"
"13,000,000",Mercedes Benz,CLA 180,AMG,2016,Used,Automatic,Saloon,Petrol,"1,600 cc","25,000 km"
"18,200,000",Land Rover,Discovery Sport,Brand New Diesel,2016,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","93,000 km"
"1,675,000",Nissan,Dutsun,D21,1990,Used,Manual,SUV / 4x4,Diesel,"2,770 cc","100,000 km"
"6,395,000",Mitsubishi,Attrage,Full option,2016,Reconditioned,Automatic,Saloon,Petrol,"1,200 cc","20,000 km"
"2,000,000",Mitsubishi,Galant,Galant,2000,Used,Manual,Saloon,Diesel,"1,998 cc","30,920 km"
"1,100,000",Toyota,Starlet,EP71,1987,Used,Manual,Hatchback,Petrol,"1,290 cc","190,000 km"
"5,350,000",Toyota,Axio,G Grade,2014,Used,Automatic,Saloon,Petrol,"1,500 cc","79,000 km"
"4,500,000",Toyota,Prius,Full options,2012,Used,Automatic,Hatchback,Petrol,"1,800 cc","92,000 km"
"19,000,000",Mercedes Benz,E200,Petrol DIMO,2017,Used,Tiptronic,Saloon,Petrol,"2,000 cc","12,800 km"
"11,150,000",Toyota,Fortuner,V Grade Fully Loaded,2013,Used,Automatic,SUV / 4x4,Diesel,"2,990 cc","108,000 km"
"11,500,000",Toyota,Hilux,Revo,2016,Used,Tiptronic,SUV / 4x4,Diesel,"2,990 cc","67,000 km"
"11,500,000",Audi,A4,TFSi Sport,2017,Used,Automatic,Saloon,Petrol,"1,400 cc","52,000 km"
"9,000,000",Toyota,Raize,Z 4way,2020,New,Automatic,SUV / 4x4,Petrol,990 cc,0 km
"9,000,000",Toyota,Raize,Z Brand New,2020,New,Automatic,SUV / 4x4,Petrol,990 cc,0 km
"4,100,000",Toyota,Aqua,G Grade,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc","60,000 km"
"1,365,000",Hyundai,Accent,Manual,2004,Used,Manual,Saloon,Petrol,"1,341 cc","170,000 km"
"8,590,000",Toyota,Allion,G Plus,2016,Used,Automatic,Saloon,Petrol,"1,500 cc","17,000 km"
"5,675,000",Toyota,Vitz,Edition 2 Safety,2018,Used,Automatic,Hatchback,Petrol,990 cc,"12,000 km"
"23,050,000",BMW,530e,M SPORTS,2018,Used,Automatic,Saloon,Hybrid,"2,000 cc","16,000 km"
"14,750,000",BMW,X1,S Line,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","15,000 km"
"4,250,000",Mitsubishi,L200,DOUBLE CAB,2005,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","231,000 km"
"15,950,000",Mercedes Benz,CLA 200,2019,2019,Used,Automatic,Saloon,Petrol,"1,300 cc","13,000 km"
"2,575,000",Nissan,Sunny,EX Saloon,1998,Used,Automatic,Saloon,Petrol,"1,500 cc","145,000 km"
"2,125,000",Suzuki,Alto,K10,2011,Used,Manual,Hatchback,Petrol,"1,000 cc","68,000 km"
"6,950,000",Honda,Jade,jade 6sester,2015,Used,Automatic,Hatchback,Petrol,"1,500 cc","72,000 km"
"350,000",Toyota,Corolla,AE 81,1989,Used,Manual,Saloon,Petrol,"1,500 cc","200,000 km"
"5,790,000",Suzuki,Swift,RS Turbo Petrol,2017,Used,Tiptronic,Hatchback,Petrol,"1,000 cc","40,000 km"
"5,500,000",Toyota,Axio,G Grade,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","64,000 km"
"2,275,000",Micro,Panda Cross,Micro Panda Cross,2016,Used,Manual,Hatchback,Petrol,"1,342 cc","52,000 km"
"675,000",Morris,Oxford,Japan,1961,Used,Manual,Saloon,Petrol,"1,500 cc","150,000 km"
"5,950,000",Honda,Vezel,Z Grade,2015,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","78,000 km"
"4,850,000",Toyota,Aqua,S Grade,2015,Used,Automatic,Hatchback,Petrol,"1,500 cc","67,000 km"
"1,990,000",Micro,Panda,Micro,2016,Used,Manual,Hatchback,Petrol,"1,000 cc","45,000 km"
"2,380,000",Suzuki,Alto,1st Owner,2016,Used,Manual,Hatchback,Petrol,800 cc,"38,000 km"
"15,300,000",Mercedes Benz,CLA 200,AMG LINE,2019,Used,Automatic,Saloon,Petrol,"1,330 cc","19,000 km"
"9,000,000",Toyota,Raize,Z 4way Safety,2020,New,Automatic,SUV / 4x4,Petrol,990 cc,0 km
"10,295,000",Toyota,Premio,G Superior,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","44,000 km"
"930,000",Toyota,Corolla,AE 81,1987,Used,Manual,Saloon,Petrol,"1,500 cc","20,000 km"
"975,000",Mitsubishi,Lancer,lancer,1987,Used,Manual,Saloon,Petrol,"1,500 cc","152,000 km"
"3,790,000",Suzuki,Swift,Japanese Swift,2009,Used,Automatic,Hatchback,Petrol,"1,300 cc","96,000 km"
"5,500,000",Toyota,Vitz,Toyota,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","19,886 km"
"9,400,000",Mercedes Benz,C220,Luxury Edition,2013,Used,Automatic,Saloon,Diesel,"2,000 cc","72,000 km"
"9,850,000",Toyota,Premio,G Superior,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","10,000 km"
"5,390,000",Toyota,Vitz,ED2/PUSH ST/MULTI,2018,Used,Automatic,Hatchback,Hybrid,"1,000 cc","40,000 km"
"4,875,000",Toyota,Aqua,X URBAN,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","63,000 km"
"5,850,000",Toyota,Axio,G Grade,2015,Used,Automatic,Saloon,Petrol,"1,500 cc","86,600 km"
"7,200,000",Mercedes Benz,C180,Avantgarde AMG,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","74,800 km"
"245,000",Nissan,Sunny,B11,1984,Used,Manual,Hatchback,Petrol,"1,500 cc","100,000 km"
"11,000,000",Mitsubishi,Montero,Full Option,2006,Used,Automatic,SUV / 4x4,Diesel,"2,835 cc","110,000 km"
"3,525,000",Toyota,Vitz,Limited Edition,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","120,000 km"
"7,190,000",Honda,Civic,EX PAKAGE,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","26,000 km"
"5,390,000",Honda,Vezel,Z BLACK,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","63,000 km"
"1,450,000",Toyota,Camry,Gray,1992,Used,Manual,Saloon,Diesel,"2,000 cc","150,000 km"
"380,000",Toyota,Corolla,KE 50,1976,Used,Manual,Saloon,Petrol,"1,220 cc","400,000 km"
"4,650,000",Honda,Fit,GP 5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","30,800 km"
"15,500,000",Peugeot,5008,GT Line,2019,Used,Tiptronic,SUV / 4x4,Petrol,"1,200 cc","17,000 km"
"1,835,000",Micro,Panda,MICRO PANDA 2015,2015,Used,Manual,Hatchback,Petrol,"1,000 cc","54,235 km"
"4,190,000",Toyota,Allion,240 G Grade,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","168,000 km"
"1,050,000",Nissan,Other Model,Trad Sunny,1990,Used,Manual,Saloon,Petrol,"1,500 cc","250,000 km"
"989,000",Toyota,Corolla,KE 74  dx wagon,1985,Used,Manual,Station wagon,Petrol,"1,500 cc","175,600 km"
"3,195,000",Suzuki,Wagon R FX,FX Safety,2015,Used,Automatic,Hatchback,Petrol,650 cc,"80,635 km"
"4,490,000",Toyota,Aqua,S Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,490 cc","42,000 km"
"5,290,000",Toyota,Allion,Beige Interior,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","160,000 km"
"4,390,000",Toyota,Aqua,G Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","110,000 km"
"5,250,000",Toyota,Axio,X Grade,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","44,000 km"
"1,775,000",Nissan,Bluebird,eprise,1999,Used,Manual,Saloon,Diesel,"2,000 cc","154,931 km"
"9,475,000",Toyota,Premio,Toyota,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","43,000 km"
"4,295,000",Toyota,Aqua,G Grade,2014,Used,Automatic,Hatchback,Petrol,"1,500 cc","84,000 km"
"2,290,000",Suzuki,Alto,HA-23,2003,Used,Automatic,Hatchback,Petrol,660 cc,"158,000 km"
"4,900,000",Toyota,Aqua,Full Option,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","38,000 km"
"2,265,000",Suzuki,Alto,LXI,2015,Used,Manual,Hatchback,Petrol,800 cc,"51,230 km"
"1,975,000",Suzuki,Alto,K10 VXI F/OPTION KS,2012,Used,Manual,Hatchback,Petrol,"1,000 cc","86,000 km"
"820,000",Toyota,Corolla,ae81c,1987,Used,Manual,Saloon,Petrol,"1,500 cc","180,000 km"
"10,500,000",Mitsubishi,Eclipse Cross,Eclipse 2018,2018,Used,Automatic,Hatchback,Petrol,"1,500 cc","59,500 km"
"3,075,000",Ssang Yong,Actyon,Sport,2008,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","172,000 km"
"5,550,000",Mazda,3,Maxda,2013,Used,Automatic,SUV / 4x4,Petrol,"1,598 cc","78,000 km"
"1,980,000",Toyota,Starlet,EP82,1994,Used,Manual,Hatchback,Petrol,"1,300 cc","169,000 km"
"7,950,000",Honda,Vezel,RS Sensing,2017,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","29,000 km"
"3,635,000",Suzuki,Spacia,G Safety Package,2017,Used,Automatic,Hatchback,Hybrid,650 cc,"71,000 km"
"560,000",Mitsubishi,Lancer,1984,1984,Used,Manual,Station wagon,Petrol,"1,400 cc","99,999 km"
"1,720,000",Mitsubishi,4DR,Mitsubishi,1966,Used,Manual,SUV / 4x4,Diesel,"2,800 cc","100,000 km"
"785,000",Toyota,Corolla,Air condition,1987,Used,Manual,Station wagon,Petrol,"1,400 cc","168,000 km"
"675,000",Nissan,March,K10,1989,Used,Manual,Hatchback,Petrol,"1,000 cc","229,876 km"
"2,850,000",Land Rover,Freelander,28,1999,Used,Manual,SUV / 4x4,Diesel,"1,994 cc","207,781 km"
"4,850,000",Suzuki,Jimny,Land V Turbo 4WD,2018,Used,Automatic,MPV,Petrol,660 cc,"4,900 km"
"4,650,000",Toyota,Axio,X Limited 1 St Owner,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","85,000 km"
"19,950,000",Toyota,Land Cruiser Prado,150,2014,Used,Manual,SUV / 4x4,Diesel,"3,000 cc","28,000 km"
"6,650,000",DFSK,Glory,580,2021,Used,Tiptronic,SUV / 4x4,Petrol,"1,500 cc",920 km
"4,275,000",Toyota,Aqua,g grade,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","70,000 km"
"7,165,000",Toyota,Axio,WXB,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","87,000 km"
"5,980,000",Toyota,Axio,G Grade Safety,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","78,100 km"
"1,250,000",Daihatsu,F50,Jeep,1980,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","100,000 km"
"2,375,000",Toyota,Corolla,110,2001,Used,Automatic,Saloon,Diesel,"2,000 cc","100,000 km"
"350,000",Nissan,Sunny,B310,1982,Used,Manual,Saloon,Petrol,"1,200 cc","90,000 km"
"4,500,000",Mercedes Benz,E220,W210,2001,Used,Tiptronic,Saloon,Diesel,"2,200 cc","190,000 km"
"3,535,000",Suzuki,Wagon R,FX Safety,2017,Used,Automatic,Hatchback,Hybrid,650 cc,"29,000 km"
"2,550,000",Micro,Voleex,C10,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","70,000 km"
"1,150,000",Suzuki,Maruti,800,2004,Used,Manual,Hatchback,Petrol,800 cc,"97,870 km"
"40,000,000",Land Rover,Range Rover Sport,Petrol,2018,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","18,000 km"
"3,175,000",Toyota,Yaris,T3 - S -A,2006,Used,Automatic,Hatchback,Petrol,"1,300 cc","102,267 km"
"1,290,000",Micro,Trend,Auto,2009,Used,Automatic,Hatchback,Petrol,"1,000 cc","78,000 km"
"975,000",Nissan,Dutsun,1976,1976,Used,Manual,Saloon,Petrol,"1,200 cc","276,000 km"
"50,000,000",Land Rover,Range Rover,SWB Vogue SE,2018,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,000 cc","1,800 km"
"27,850,000",Toyota,Land Cruiser Prado,150,2015,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","55,282 km"
"3,985,000",Perodua,Axia,G Grade,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","25,000 km"
"3,575,000",Suzuki,Alto,L Grade,2017,Used,Automatic,Hatchback,Petrol,650 cc,"9,247 km"
"6,350,000",Mitsubishi,Montero,sport,2008,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","241,100 km"
"2,140,000",Suzuki,Alto,LXi,2015,Used,Manual,Hatchback,Petrol,800 cc,"94,000 km"
"2,250,000",Nissan,Sunny,FB14,1998,Used,Automatic,Saloon,Petrol,"1,500 cc","167,038 km"
"3,390,000",Suzuki,Alto,Suzuki Alto Japan,2017,Used,Automatic,Hatchback,Petrol,650 cc,"35,622 km"
"3,490,000",Suzuki,Wagon R,Wagon R Fx,2018,Used,Automatic,Hatchback,Petrol,660 cc,"35,854 km"
"3,385,000",Suzuki,Alto,Suzuki Alto,2017,Used,Automatic,Saloon,Petrol,650 cc,"28,652 km"
"3,725,000",Mazda,Carol,JAPAN ALTO,2017,Reconditioned,Automatic,Hatchback,Petrol,650 cc,"8,484 km"
"3,225,000",Toyota,Carina,Si myRoad,2000,Used,Automatic,Saloon,Petrol,"1,800 cc","200,000 km"
"16,800,000",Mercedes Benz,CLA 180,AMG Line,2019,Used,Automatic,Saloon,Petrol,"1,400 cc","15,500 km"
"950,000",Kia,Other Model,Kia Pride 1999,1999,Used,Manual,Hatchback,Petrol,"1,300 cc","130,000 km"
"3,150,000",Suzuki,Wagon R Stingray,sp Edition,2014,Used,Automatic,Hatchback,Petrol,650 cc,"73,123 km"
"450,000",Nissan,Bluebird,1982,1982,Used,Manual,Saloon,Diesel,"1,990 cc","90,000 km"
"4,250,000",Toyota,Aqua,G Grade,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","78,563 km"
"10,250,000",Mitsubishi,Montero,3.2,2002,Used,Automatic,SUV / 4x4,Diesel,"3,200 cc","115,000 km"
"3,850,000",Suzuki,Alto,Japan,2018,Reconditioned,Automatic,Hatchback,Petrol,650 cc,"10,300 km"
"3,790,000",Suzuki,Alto,Alto Safety,2017,Reconditioned,Automatic,Hatchback,Petrol,660 cc,"14,852 km"
"875,000",Daewoo,Espero,1999,1999,Used,Manual,Hatchback,Petrol,800 cc,"58,745 km"
"3,975,000",Honda,N-WGN,JH1,2017,Used,Automatic,Hatchback,Petrol,660 cc,"28,500 km"
"2,200,000",Toyota,Corsa,AX Special,1998,Used,Automatic,Saloon,Diesel,"1,500 cc","166,000 km"
"459,000",Nissan,Sunny,B310,1978,Used,Manual,Saloon,Petrol,"1,200 cc","98,000 km"
"5,410,000",Toyota,Vitz,Edition 2,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","26,500 km"
"595,000",Hyundai,Other Model,XL,1986,Used,Manual,Saloon,Petrol,"1,300 cc","75,000 km"
