,Price,Brand,Model,Edition,Year,Condition,Transmission,Body,Fuel,Capacity,Mileage
36812,4900000,Suzuki,Wagon R FX,FX Safety Package,2017,Used,Automatic,Hatchback,Hybrid,"1,500 cc",20000
36813,11100000,Hyundai,Other Model,Creta 1.6L,2017,Used,Tiptronic,SUV / 4x4,Petrol,"1,600 cc",15000
36814,3000000,Micro,Panda,Micro,2017,Used,Manual,Hatchback,Petrol,"1,000 cc",31000
36815,9500000,MG,ZS,Essence Uk,2019,Used,Tiptronic,SUV / 4x4,Petrol,"1,000 cc",42000
36816,5650000,Suzuki,Wagon R Stingray,Japan,2018,Used,Automatic,Hatchback,Petrol,650 cc,47500
36817,44550000,Land Rover,Defender,Kahn 110,2014,Used,Manual,SUV / 4x4,Diesel,"2,200 cc",53000
36818,26800000,Audi,A6,S Line Boss Sounds,2016,Used,Tiptronic,Saloon,Petrol,"1,800 cc",47500
36819,6500000,Mazda,3,Sedan,2010,Used,Tiptronic,Saloon,Petrol,"1,600 cc",138000
36820,3195000,Suzuki,Alto,Suzuki Alto LXI,2013,Used,Manual,Hatchback,Petrol,800 cc,4568
36821,5390000,Suzuki,Wagon R FZ,FZ,2017,Used,Automatic,Hatchback,Hybrid,650 cc,48000
36822,6000000,Toyota,Allion,toyota,2002,Used,Automatic,Saloon,Petrol,"1,800 cc",147000
36823,7800000,BMW,520i,520I,2004,Used,Automatic,Saloon,Petrol,"2,000 cc",150300
36824,3450000,Nissan,March,K12 Sports,2003,Used,Automatic,Hatchback,Petrol,"1,000 cc",160000
36825,16500000,Ford,Ranger,ford  ranger,2016,Used,Manual,SUV / 4x4,Diesel,"3,200 cc",100000
36826,4700000,Nissan,Tiida,Latio -Auto,2008,Used,Automatic,Saloon,Petrol,"1,500 cc",163000
36827,5875000,Honda,N-Box,2016,2016,Used,Automatic,Hatchback,Petrol,650 cc,56000
36828,4095000,Suzuki,Dzire,2011,2011,Used,Manual,Saloon,Petrol,"1,200 cc",100200
36829,210000,Tata,Indigo,Tata Indigo cx 2011,2010,Used,Manual,Saloon,Diesel,"1,460 cc",150000
36830,13285000,Toyota,CHR,GT BOOST IMPULSE,2018,Used,Automatic,Hatchback,Petrol,"1,200 cc",36000
36831,33000000,Mercedes Benz,C200,Convertible,2018,Used,Automatic,Convertible,Petrol,"1,500 cc",12000
36832,4775000,Toyota,Carina,Toyota,2008,Used,Automatic,Saloon,Petrol,"1,500 cc",172000
36833,5675000,Suzuki,Spacia,Custom Z,2018,Used,Automatic,Hatchback,Hybrid,650 cc,48000
36834,3490000,Suzuki,A-Star,Maruti,2012,Used,Manual,Hatchback,Petrol,998 cc,118000
36835,10275000,Honda,Vezel,Honda Vezel RS,2016,Used,Tiptronic,SUV / 4x4,Hybrid,"1,490 cc",99000
36836,23200000,Toyota,Land Cruiser Prado,TX.L,2010,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc",103000
36837,5450000,Suzuki,Wagon R FZ,Premium,2018,Used,Automatic,Hatchback,Hybrid,650 cc,53000
36838,9200000,Jaguar,S-Type,Classic,2006,Used,Automatic,Saloon,Petrol,"3,000 cc",121000
36839,17600000,BMW,520d,Original M Sport,2012,Used,Automatic,Saloon,Diesel,"2,000 cc",166000
36840,4750000,Suzuki,Celerio,ZXI,2017,Used,Tiptronic,Hatchback,Petrol,"1,000 cc",36320
36841,8000000,Toyota,Hilux,Toyota,2007,Used,Manual,SUV / 4x4,Diesel,"2,500 cc",130000
36842,5900000,Toyota,Axio,X Grade,2008,Used,Automatic,Saloon,Petrol,"1,490 cc",150204
36843,5075000,Suzuki,Wagon R Stingray,Stingray,2018,Used,Automatic,Hatchback,Petrol,650 cc,35000
36844,4850000,Toyota,Prius,ALPHA,2012,Used,Automatic,Station wagon,Hybrid,"1,800 cc",185000
36845,3190000,Perodua,Viva Elite,elite,2010,Used,Automatic,Hatchback,Petrol,"1,000 cc",63000
36846,6650000,Toyota,Avanza,Station Wagon,2013,Used,Automatic,Station wagon,Petrol,"1,500 cc",150000
36847,17500000,Toyota,Hilux,Double Cab,2017,Used,Automatic,Convertible,Diesel,"2,800 cc",65000
36848,10850000,Toyota,CHR,Koba,2018,Used,Automatic,Hatchback,Petrol,"1,200 cc",16670
36849,10250000,Nissan,X-Trail,2016,2016,Used,Automatic,Station wagon,Hybrid,"2,000 cc",40000
36850,2290000,Suzuki,Alto,2011,2011,Used,Manual,Hatchback,Petrol,800 cc,94000
36851,10950000,Toyota,Axio,Axio WXB 2018,2018,Used,Automatic,Saloon,Hybrid,"1,500 cc",71000
36852,5840000,Suzuki,Wagon R FZ,2,2017,Used,Automatic,Hatchback,Petrol,660 cc,17000
36853,4190000,Honda,HR-V,Japan Auto,2000,Used,Automatic,SUV / 4x4,Petrol,"1,600 cc",137000
36854,2350000,Nissan,Bluebird,Nissan,1996,Used,Automatic,Saloon,Petrol,"1,990 cc",230000
36855,12500000,Jaguar,XF,Full Loaded Sunroof,2010,Used,Automatic,Saloon,Petrol,"3,000 cc",106000
36856,3800000,Suzuki,Wagon R,Safety,2014,Used,Automatic,Hatchback,Petrol,650 cc,120000
36857,3900000,Volvo,S60,T5,2002,Used,Tiptronic,Saloon,Petrol,"2,300 cc",90000
36858,5790000,Suzuki,Wagon R FZ,2,2017,Used,Automatic,Hatchback,Petrol,660 cc,33000
36859,5725000,Toyota,Prius,Prius,2012,Used,Automatic,Hatchback,Petrol,"1,800 cc",141000
36860,6850000,Toyota,Vitz,Safety Package,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",55224
36861,5700000,Toyota,Allion,NXT,2004,Used,Automatic,Hatchback,Petrol,"1,500 cc",132000
36862,7150000,Toyota,Allion,260,2007,Used,Automatic,Saloon,Petrol,"1,800 cc",115000
36863,2525000,Toyota,Corsa,1998,1998,Used,Automatic,Saloon,Petrol,"1,300 cc",190000
36864,1590000,Mitsubishi,4DR,4dr5,1964,Used,Manual,SUV / 4x4,Diesel,"1,500 cc",25000
36865,8375000,Toyota,Axio,G - B/New HV Battery,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc",114000
36866,12500000,Toyota,Premio,Toyota,2014,Used,Automatic,Saloon,Petrol,"1,490 cc",78600
36867,890000,Nissan,Sunny,B11,1983,Used,Manual,Saloon,Petrol,"1,500 cc",150000
36868,6500000,Toyota,Axio,G-Limited,2007,Used,Automatic,Saloon,Petrol,"1,500 cc",169000
36869,6700000,Suzuki,Vitara,Escudo,2008,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc",118000
36870,44000000,Toyota,Land Cruiser Sahara,Diesel VX V8,2013,Used,Automatic,SUV / 4x4,Diesel,"4,500 cc",230000
36871,5290000,Toyota,Belta,1300cc,2007,Used,Automatic,Saloon,Petrol,"1,300 cc",112000
36872,2825000,Suzuki,Alto,2016,2016,Used,Manual,Hatchback,Petrol,800 cc,77000
36873,15300000,Mitsubishi,Outlander,Premium G navi,2015,Used,Automatic,SUV / 4x4,Hybrid,"2,200 cc",102000
36874,2095000,Nissan,Leaf,X Grade,2012,Used,Automatic,Hatchback,Electric,70 cc,92000
36875,3450000,Fiat,Punto,Automatic,2007,Used,Tiptronic,Hatchback,Petrol,"1,400 cc",116000
36876,7500000,Toyota,Axio,Hybrid,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc",159000
36877,22800000,BMW,X2,M Sport Fully Loaded,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",25000
36878,4950000,Toyota,Aqua,S GRADE,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc",70650
36879,5950000,Honda,Fit,GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc",60070
36880,16500000,Toyota,Premio,1St owner,2018,Used,Automatic,Saloon,Petrol,"1,500 cc",19000
36881,7695000,Toyota,Prius,G Touring,2015,Used,Automatic,Hatchback,Petrol,"1,500 cc",78080
36882,6250000,Toyota,Aqua,X Grade,2015,Used,Automatic,Hatchback,Petrol,"1,500 cc",65200
36883,6995000,Toyota,Aqua,AQUA G GRADE BLACK,2014,Used,Automatic,Hatchback,Petrol,"1,500 cc",70080
36884,16800000,Toyota,Premio,low Mailage,2019,Used,Automatic,Saloon,Petrol,"1,500 cc",13900
36885,4800000,Toyota,Prius,Toyota,2008,Used,Automatic,Saloon,Petrol,"1,500 cc",75000
36886,13850000,BMW,520d,Diesel 2012,2012,Used,Tiptronic,Saloon,Diesel,"2,000 cc",95000
36887,11500000,Toyota,Premio,G SUPERIOR,2018,Used,Automatic,Saloon,Petrol,"1,500 cc",19000
36888,2295000,Micro,Panda Cross,SPORTS Exchange,2013,Used,Manual,Hatchback,Petrol,"1,300 cc",52000
36889,34000000,Mercedes Benz,GLB,200 Tech Plus Pack,2020,Used,Automatic,SUV / 4x4,Petrol,"1,330 cc",18000
36890,28000000,Audi,A5,TFSI S Line,2018,Used,Automatic,Saloon,Petrol,"1,400 cc",62000
36891,6875000,Nissan,Juke,juke 2012,2012,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",125
36892,34000000,BMW,X5 eDrive,M Sport 2016,2016,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc",70000
36893,8950000,Suzuki,XBee,MZ UNREG.,2019,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,000 cc",12000
36894,1495000,Suzuki,Maruti,Suzuki,2005,Used,Manual,Hatchback,Petrol,800 cc,95617
36895,2495000,Suzuki,Alto,Suzuki,2011,Used,Manual,Hatchback,Petrol,"1,500 cc",70000
36896,10200000,Toyota,Allion,260,2012,Used,Automatic,Saloon,Petrol,"1,500 cc",75000
36897,1385000,Suzuki,Maruti,800CC,2003,Used,Manual,Hatchback,Petrol,800 cc,89390
36898,4325000,Renault,KWID,Climber Auto Gear,2019,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc",6900
36899,16500000,Mitsubishi,Xpander,FULL LEATHER,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",5000
36900,2690000,Suzuki,Alto,LXI First Owner,2015,Used,Manual,Hatchback,Petrol,800 cc,45500
36901,6575000,Toyota,Vitz,Sport,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",35000
36902,8100000,Toyota,Allion,Toyota Allion,2007,Used,Automatic,Saloon,Petrol,"1,800 cc",169000
36903,580000,Tata,GenX Nano,weel,2005,Used,Manual,Saloon,Petrol,150 cc,128000
36904,8775000,Toyota,Vitz,Edition 3,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc",28000
36905,3950000,Suzuki,Wagon R FZ,Fully Loaded,2014,Used,Automatic,Station wagon,Hybrid,660 cc,79000
36906,11800000,Mitsubishi,Montero,Sport,2012,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc",95500
36907,5490000,Toyota,Prius,3rd Gen,2010,Used,Automatic,Saloon,Hybrid,"1,800 cc",86000
36908,5300000,Toyota,Corolla,121 G,2003,Used,Automatic,Saloon,Petrol,"1,500 cc",121000
36909,5850000,Suzuki,Wagon R Stingray,2018 Safety Model,2018,Used,Automatic,Hatchback,Hybrid,650 cc,24500
36910,8040000,Toyota,Harrier,240G Petrol,2008,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc",137000
36911,4200000,Suzuki,Alto,japan Auto,2016,Used,Automatic,Hatchback,Petrol,650 cc,48000
36912,6700000,Toyota,Axio,X Grade,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc",96000
36913,2650000,Suzuki,Alto,Suzuki,2015,Used,Manual,Hatchback,Petrol,800 cc,75000
36914,5000000,Honda,Insight,Honda,2012,Used,Automatic,Saloon,Petrol,"1,330 cc",110000
36915,18800000,Honda,CRV,Fully Loaded,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",9000
36916,6690000,Honda,Fit Shuttle,GP 02,2014,Used,Tiptronic,Station wagon,Hybrid,"1,330 cc",79150
36917,8000000,Suzuki,Swift,RS,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",33707
36918,7290000,Toyota,Vitz,Safety,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",24000
36919,17800000,Toyota,Premio,G Superior Highest,2020,Used,Automatic,Saloon,Petrol,"1,500 cc",11000
36920,9200000,Toyota,Axio,Hybrid,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc",96000
36921,12900000,Toyota,CHR,Black Top/Body Kit,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc",8500
36922,10190000,Nissan,X-Trail,Premium Xtrail,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc",69500
36923,15400000,Toyota,Land Cruiser Prado,Gx,2005,Used,Manual,SUV / 4x4,Petrol,"2,700 cc",200000
36924,7975000,Toyota,Vitz,Edition 2,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc",28000
36925,2995000,Nissan,Sunny,EX Saloon,2000,Used,Manual,Saloon,Petrol,"1,498 cc",200000
36926,12950000,Toyota,CHR,NGX50 GT Turbo,2017,Used,Tiptronic,SUV / 4x4,Petrol,"1,200 cc",31500
36927,4890000,Suzuki,Wagon R FZ,Premium,2017,Used,Automatic,Hatchback,Hybrid,650 cc,74000
36928,2300000,Nissan,Sunny,"B14, EX Saloon",1995,Used,Automatic,Saloon,Petrol,"1,300 cc",185000
36929,6190000,Toyota,Vitz,KSP130 2019,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",45000
36930,1975000,Nissan,Sunny,FB13 DOCTOR SUNNY,1995,Used,Manual,Saloon,Petrol,"1,500 cc",109370
36931,2575000,Nissan,Cefiro,Full Option,1999,Used,Automatic,Saloon,Petrol,"2,000 cc",136000
36932,10490000,BMW,116i,116i,2013,Used,Tiptronic,Hatchback,Petrol,"1,600 cc",54500
36933,3950000,Suzuki,Wagon R Stingray,Stingray 2014,2014,Used,Automatic,Hatchback,Petrol,650 cc,98000
36934,5150000,Suzuki,Spacia,Suzuki,2016,Used,Automatic,Hatchback,Petrol,660 cc,65000
36935,2050000,Kia,Rio,Full option,2001,Used,Automatic,Saloon,Petrol,"1,500 cc",160000
36936,6750000,Toyota,Hilux,LN 166 DOUBLE  CAB,1998,Used,Manual,SUV / 4x4,Diesel,"2,800 cc",61000
36937,7690000,Toyota,Passo,Moda Full Option,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",18411
36938,2895000,Nissan,Primera,Sports,2002,Used,Automatic,Saloon,Petrol,"1,760 cc",185000
36939,1550000,Suzuki,Maruti,800,2006,Used,Manual,Hatchback,Petrol,800 cc,66200
36940,4590000,Mitsubishi,eK Wagon,Safety Package,2015,Used,Automatic,Hatchback,Petrol,650 cc,43000
36941,8975000,Toyota,Allion,260 G,2010,Used,Automatic,Saloon,Petrol,"1,500 cc",162000
36942,6975000,Honda,Fit,GP5 S Grade,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc",48000
36943,3980000,Honda,Fit Aria,GD8 2010,2005,Used,Automatic,Saloon,Petrol,"1,490 cc",152000
36944,27800000,Mercedes Benz,C180,AMG CABRIOLET,2020,Used,Tiptronic,Convertible,Petrol,"2,000 cc",10000
36945,10400000,Honda,Vezel,RS Sensing,2017,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",53000
36946,92500000,Land Rover,Range Rover,LWB AGENT,2019,Used,Tiptronic,SUV / 4x4,Petrol,"2,000 cc",6900
36947,9490000,BMW,320d,Full Option,2011,Used,Automatic,Saloon,Diesel,"1,990 cc",95600
36948,58000000,Land Rover,Range Rover Velar,HSE Diesel,2019,Used,Tiptronic,SUV / 4x4,Diesel,"2,000 cc",7000
36949,21700000,Toyota,Hilux,V Grade,2018,Used,Automatic,SUV / 4x4,Diesel,"2,800 cc",9800
36950,41900000,BMW,740e,M Sport,2017,Used,Tiptronic,Saloon,Hybrid,"2,000 cc",23000
36951,550000,Nissan,Sunny,HB310,1980,Used,Manual,Saloon,Petrol,"1,400 cc",55000
36952,6700000,Honda,Fit,GP5 S Grade,2014,Used,Automatic,Hatchback,Petrol,"1,500 cc",91000
36953,14500000,Audi,A6,Tan Interior 2.0 T,2013,Used,Automatic,Saloon,Petrol,"1,890 cc",62000
36954,6900000,Honda,Vezel,Z Grade,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc",91000
36955,2800000,Perodua,Viva Elite,Manual,2011,Used,Manual,Hatchback,Petrol,"1,000 cc",97000
36956,7900000,Toyota,Vitz,Safety II,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",44100
36957,9875000,Toyota,Axio,WXB,2016,Used,Automatic,Saloon,Hybrid,"1,490 cc",98000
36958,4995000,Suzuki,Grand Vitara,7SEATER,2005,Used,Manual,SUV / 4x4,Petrol,"2,700 cc",165000
36959,7040000,Honda,Grace,EX package,2015,Used,Automatic,Saloon,Petrol,"1,500 cc",58000
36960,2890000,Toyota,Soluna,(used)/,2000,Used,Automatic,Saloon,Petrol,"1,500 cc",129000
36961,2850000,Mitsubishi,Other Model,J36,1976,Used,Manual,SUV / 4x4,Diesel,"2,650 cc",200000
36962,3290000,Suzuki,Swift,(used),2006,Used,Manual,Hatchback,Petrol,"1,000 cc",127000
36963,11000000,Hyundai,Santa Fe,Hyundai,2013,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc",63750
36964,9750000,Honda,Civic,2018,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc",15000
36965,12300000,Toyota,CHR,NGX10 GT TURBO 2WD,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc",26000
36966,2290000,Mazda,Demio,1998,1998,Used,Manual,Hatchback,Petrol,"1,300 cc",165000
36967,1950000,Mitsubishi,Mirage,Mini Car 2Door,2001,Used,Manual,Hatchback,Petrol,650 cc,158000
36968,14900000,Mitsubishi,Montero,V6,2007,Used,Tiptronic,SUV / 4x4,Petrol,"3,000 cc",99535
36969,5175000,Suzuki,Wagon R FX,Safety Package,2017,Used,Automatic,Hatchback,Hybrid,650 cc,47000
36970,5850000,Micro,Actyon,Sport  Cab,2012,Used,Automatic,SUV / 4x4,Diesel,"1,998 cc",85000
36971,5500000,Suzuki,Spacia,Custom Z,2018,Used,Automatic,Hatchback,Petrol,650 cc,85000
36972,5195000,Toyota,Belta,AUTO WHITE JAPAN,2007,Reconditioned,Automatic,Saloon,Petrol,"1,000 cc",121000
36973,495000,Nissan,Sunny,Sunny B 310,1983,Used,Manual,Saloon,Petrol,"1,400 cc",48255
36974,3975000,Hyundai,Tucson,..,2005,Used,Manual,SUV / 4x4,Petrol,"1,990 cc",135000
36975,6400000,Mercedes Benz,S300,S280,2002,Used,Tiptronic,Saloon,Petrol,"2,800 cc",128000
36976,6595000,Honda,Insight,ZE2,2013,Used,Automatic,Saloon,Hybrid,"1,330 cc",101817
36977,68500000,Mercedes Benz,S300,Long/W Unregistered,2017,Reconditioned,Automatic,Saloon,Diesel,"2,200 cc",22000
36978,8350000,Toyota,Axio,2016 hybrid,2016,Used,Automatic,Saloon,Hybrid,"1,490 cc",103500
36979,10975000,Toyota,Axio,WXB 2018 LIMITED,2018,Used,Automatic,Saloon,Hybrid,"1,500 cc",43000
36980,4375000,Toyota,Corolla,121,2005,Used,Manual,Saloon,Petrol,"1,300 cc",131000
36981,4800000,Toyota,Pixis,Pixis Joy,2018,Used,Automatic,Hatchback,Petrol,660 cc,74207
36982,7000000,Honda,Vezel,Z Purple,2013,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",107000
36983,5975000,Nissan,X-Trail,..,2006,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc",167000
36984,24000000,Land Rover,Range Rover Sport,Supercharged,2006,Used,Automatic,SUV / 4x4,Petrol,"4,200 cc",98000
36985,4175000,Suzuki,Alto,Japan,2016,Used,Automatic,Hatchback,Petrol,660 cc,75610
36986,21950000,Mitsubishi,Montero,company maintained,2013,Used,Tiptronic,SUV / 4x4,Diesel,"3,200 cc",156000
36987,4075000,Toyota,Passo,Auto,2008,Used,Automatic,Hatchback,Petrol,"1,000 cc",118000
36988,4975000,Ssang Yong,Kyron,-,2007,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc",110000
36989,16800000,Audi,A4,1.4 TFSI,2016,Used,Tiptronic,Saloon,Petrol,"1,400 cc",69000
36990,4490000,Toyota,Corolla,121,2002,Used,Automatic,Saloon,Petrol,"1,500 cc",110000
36991,2795000,Suzuki,Alto,Japan,2002,Used,Automatic,Hatchback,Petrol,650 cc,106000
36992,730000,Toyota,Sprinter,AE80,1984,Used,Manual,Saloon,Petrol,"1,300 cc",175000
36993,730000,Nissan,Sunny,HB 11 Extra,1984,Used,Manual,Saloon,Petrol,"1,500 cc",185000
36994,32000000,Tesla,Model S,P90D,2016,Used,Automatic,Saloon,Electric,90 cc,7000
36995,3890000,Honda,Civic,Auto,2000,Used,Automatic,Hatchback,Petrol,"1,600 cc",150000
36996,16800000,Toyota,Premio,G Superior Pearl W,2018,Used,Automatic,Saloon,Petrol,"1,490 cc",28000
36997,5600000,Toyota,Aqua,G,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc",95000
36998,14500000,Mitsubishi,Outlander,PHEV G Premium,2015,Used,Tiptronic,SUV / 4x4,Hybrid,"2,000 cc",137000
36999,12100000,Toyota,Premio,G-Superior,2015,Used,Tiptronic,Saloon,Petrol,"1,500 cc",54500
37000,2765000,Mitsubishi,RVR,4X4 Auto Diesel,1998,Used,Automatic,SUV / 4x4,Diesel,"1,990 cc",175112
37001,8600000,Nissan,X-Trail,Dual A/c,2008,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc",95000
37002,2075000,Suzuki,Alto,Sport.,2000,Used,Manual,Hatchback,Petrol,650 cc,110000
37003,8790000,MG,ZS,Fully Loaded,2019,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc",5000
37004,19800000,Toyota,Hilux,REVOLUTION 4X4,2017,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc",42000
37005,48500000,Audi,Q7,Audi,2017,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc",28000
37006,2295000,Hyundai,Matrix,2002,2002,Used,Automatic,Station wagon,Petrol,"1,600 cc",95500
37007,10275000,Honda,Vezel,Rs Sensing,2017,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",52000
37008,27000000,Mercedes Benz,C180,CABRIOLET AMG DIMO,2017,Used,Automatic,Convertible,Petrol,"1,600 cc",12000
37009,7160000,Toyota,RAV4,PUSH START,2007,Used,Automatic,SUV / 4x4,Petrol,"2,390 cc",98000
37010,10550000,Toyota,Axio,WXB Anniversary,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc",68500
37011,4500000,Suzuki,Wagon R FX,Safety,2016,Used,Automatic,Hatchback,Petrol,650 cc,68000
37012,13900000,Mitsubishi,Outlander,SUNROOF,2015,Used,Tiptronic,Station wagon,Hybrid,"2,000 cc",81000
37013,5150000,Honda,Fit,GP1,2011,Used,Automatic,Hatchback,Hybrid,"1,330 cc",96000
37014,13250000,Mitsubishi,Outlander,PHEV,2014,Used,Automatic,Station wagon,Hybrid,"2,000 cc",99037
37015,4990000,Daihatsu,Mira,Auto Full Option,2017,Used,Automatic,Hatchback,Petrol,650 cc,40100
37016,2475000,Toyota,Corolla,CE108 Wagon Elephant,1997,Used,Automatic,Station wagon,Diesel,"2,000 cc",26900
37017,4950000,Toyota,Prius,2nd Generation,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc",203000
37018,8350000,Suzuki,Swift,"RS 16,000KM",2017,Used,Tiptronic,Saloon,Petrol,"1,000 cc",16000
37019,7250000,Toyota,Allion,#NAME?,2008,Used,Tiptronic,Saloon,Petrol,"1,500 cc",130000
37020,4000000,Nissan,Other Model,Y33-Cedric-Brougham,1996,New,Automatic,Saloon,Diesel,"2,800 cc",190000
37021,15700000,Audi,A3,TFSi S Line -,2018,Used,Tiptronic,Saloon,Petrol,"1,000 cc",38000
37022,18800000,BMW,318i,Luxury Line,2018,Used,Automatic,Saloon,Petrol,"1,500 cc",27500
37023,22000000,BMW,X2,X2 M sports,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",19900
37024,3350000,Toyota,Sprinter,AE110,1998,Used,Automatic,Saloon,Petrol,"1,500 cc",143000
37025,19000000,Audi,Q2,2019,2019,Used,Tiptronic,Hatchback,Petrol,"1,000 cc",34000
37026,3190000,Nissan,Cefiro,A33,1999,Used,Automatic,Saloon,Petrol,"1,995 cc",187000
37027,6975000,Mitsubishi,L200,4WD TRITON THAILAND,2011,Used,Manual,SUV / 4x4,Diesel,"2,800 cc",170000
37028,11000000,Honda,Vezel,RS Sensing,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc",41000
37029,7950000,Honda,Vezel,Orange Pack Gold,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc",100000
37030,2960000,Suzuki,A-Star,SILKY SILVER,2011,Used,Manual,Hatchback,Petrol,998 cc,82000
37031,2675000,Toyota,Corolla,"CE110, XE Saloon",1997,Used,Automatic,Saloon,Diesel,"2,000 cc",175000
37032,4550000,Kia,Picanto,Kia,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",52000
37033,15800000,Toyota,Premio,G Superior,2018,Used,Automatic,Saloon,Petrol,"1,500 cc",9800
37034,16300000,Mitsubishi,Eclipse Cross,JAPAN 4WD,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",38000
37035,4575000,Toyota,Vitz,1300 Highest Grade,2007,Used,Automatic,Hatchback,Petrol,"1,300 cc",96000
37036,3150000,Tata,Telcolin,Telcoline Double Cab,2004,Used,Manual,SUV / 4x4,Diesel,"1,950 cc",35000
37037,4730000,Nissan,Other Model,D22 Double cab,1997,Used,Manual,SUV / 4x4,Diesel,"3,200 cc",200000
37038,27000000,Mercedes Benz,C200,AMG Premium Plus,2019,Used,Automatic,Saloon,Petrol,"1,600 cc",28000
37039,10995000,Toyota,Axio,WXB Face Lift,2019,Used,Automatic,Saloon,Hybrid,"1,500 cc",35000
37040,5450000,Honda,S660,Alpha Sport,2016,Used,Tiptronic,Coup̩/Sports,Petrol,650 cc,19300
37041,2650000,Kia,Sportage,sportage,2002,Reconditioned,Manual,SUV / 4x4,Petrol,"1,998 cc",168000
37042,9850000,Mitsubishi,Montero,Sunroof 5 Forward,2002,Used,Tiptronic,SUV / 4x4,Petrol,"3,500 cc",158623
37043,11600000,Toyota,CHR,GT,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc",33600
37044,3800000,Nissan,Sunny,"N17, EX Saloon ",2007,Used,Automatic,Saloon,Petrol,"1,300 cc",139000
37045,5300000,Suzuki,Wagon R Stingray,2018,2018,Used,Automatic,Hatchback,Hybrid,660 cc,34040
37046,5950000,Toyota,Aqua,Toyota,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc",89000
37047,3695000,Honda,Civic,ES8 F/O Manual,2001,Reconditioned,Manual,Saloon,Petrol,"1,500 cc",192382
37048,9150000,MG,ZS,Suv Package,2019,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc",22569
37049,6390000,Toyota,Belta,Full Option,2008,Used,Automatic,Saloon,Petrol,"1,300 cc",93986
37050,3395000,Suzuki,Swift,SILVER,2003,Used,Automatic,Hatchback,Petrol,"1,320 cc",110387
37051,4895000,Perodua,Axia,2016 full option,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",53000
37052,14875000,Toyota,Allion,G Plus,2016,Used,Automatic,Saloon,Petrol,"1,490 cc",130192
37053,5400000,Toyota,Vitz,Toyota vitz,2015,Used,Automatic,Hatchback,Petrol,990 cc,84000
37054,4995000,Toyota,Axio,Yaris 1300 F/O Auto,2007,Reconditioned,Automatic,Saloon,Petrol,"1,300 cc",115119
37055,4190000,Suzuki,Wagon R FZ,SAFETY,2016,Used,Automatic,Hatchback,Petrol,650 cc,75577
